SMILES,type,temp,pCMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,fold
CCCCCCCCCCCC[N+]1(Cc2ccc(C[N+]3(CCCCCCCCCCCC)CCOCC3)cc2)CCOCC1.[Cl-].[Cl-],gemini cationic,25,2.946153573,38.2,0.00000131,1.26,33.8,3.3,4
CCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],gemini cationic,25,2.543785845,36,0.00000132,1.26,36,3.37,4
CCCCCCCCCC[N+]1(Cc2ccc(C[N+]3(CCCCCCCCCC)CCOCC3)cc2)CCOCC1.[Cl-].[Cl-],gemini cationic,25,2.187956102,39.9,0.00000163,1.02,32.1,2.56,4
CCCCCCCCCCC(O)Cn1cc[n+](CCCCCCCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,2.943095149,37.6,0.0000019,0.87,34.37,3.580044252,4
CCCCCCCCCCC(O)Cn1cc[n+](CCCCCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,2.970616222,35.2,0.00000352,0.55,36.77,3.440093375,4
CCCCCCCCCCC(O)Cn1cc[n+](CCCCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,2.991399828,32.9,0.00000329,0.72,39.07,3.721246399,4
CCCCCCCCCCC(O)Cn1cc[n+](CCCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,3.119186408,28.1,0.00000281,0.71,43.87,4.113509275,4
CCCCCCCCCCC(O)Cn1cc[n+](CCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,3.142667504,30,0.00000253,0.65,41.97,3.910094889,4
CCCCCCCCCCCCCC[N+](CC)(CC)CC(=O)NCCNC(=O)C[N+](CC)(CC)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,3.721246399,47.2,0.00000063,2.62,24.8,4.17,4
CCCCCCCCCCCC[N+](CC)(CC)CC(=O)NCCNC(=O)C[N+](CC)(CC)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,2.978810701,46.1,0.00000084,1.98,25.9,3.4,4
CCCCCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-].[Br-],gemini cationic,25,5.189095719,32.1,0.00000097,1.7,39.9,6.087472284,4
CCCCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-].[Br-],gemini cationic,25,3.8569852,32.3,0.00000082,2.03,39.7,4.9090184,4
CCCCCCCCCC[N+](C)(C)CCN(CC[N+](C)(C)CCCCCCCCCC)CC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-].[Br-],gemini cationic,25,2.931814138,33.4,0.000000883,1.88,38.6,3.854235416,4
CCCCCCCCCCCCCCOc1ccc[n+](CC(O)C[n+]2cccc(OCCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,4.585026652,47.8,0.00000055,3,24.2,3.769551079,4
CCCCCCCCCCCCOc1ccc[n+](CC(O)C[n+]2cccc(OCCCCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,3.853871964,33.64,0.00000076,2.1,38.36,3.677780705,4
CCCCCCCCCCOc1ccc[n+](CC(O)C[n+]2cccc(OCCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,3,26.2,0.00000083,1.98,45.8,2.872895202,4
CCCCCCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,5.180456064,37,0.0000016,3.5,35,5.72,4
CCCCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,4.236572006,39,0.0000011,1.56,33,4.88,4
CCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.283996656,40,0.00000097,5.2,32,4,4
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,5.853871964,40,0.000002,2.5,32,6.26,8
CCCCCCCCCCCC[N+](CC)(CC)CC(=O)OCCOC(=O)C[N+](CC)(CC)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.124938737,40.9,0.00000102,1.63,31.1,3.75,4
CCCCCCCCCCCC[N+]1(CC(=O)OCCOC(=O)C[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],gemini cationic,25,3.173925197,40,0.00000139,1.19,32,3.65,4
CCCCCCCCCCCC[N+]1(CC(=O)OCCOC(=O)C[N+]2(CCCCCCCCCCCC)CCOCC2)CCOCC1.[Br-].[Br-],gemini cationic,25,3.102372909,41.1,0.00000146,1.14,30.9,3.52,4
CCCCCCCCCCCCCCCC[N+](C)(C)CC(O)COc1ccc(OCC(O)C[N+](C)(C)CCCCCCCCCCCCCCCC)cc1.[Cl-].[Cl-],gemini cationic,25,5.22184875,43.3,0.00000099,1.68,28.7,5.75,6
CCCCCCCCCCCC[N+](C)(C)CC(O)COc1ccc(OCC(O)C[N+](C)(C)CCCCCCCCCCCC)cc1.[Cl-].[Cl-],gemini cationic,25,3.22184875,40.2,0.00000114,1.46,31.8,3.83,6
CCCCCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)c1ccc(C=NCCN=Cc2ccc([N+](CC)(CC)CC(=O)OCCCCCCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,25,2.189767482,42.1,0.00000073,2.266,29.7,3.3400838,6
CCCCCCCCCCCCOC(=O)C[N+](CC)(CC)c1ccc(C=NCCN=Cc2ccc([N+](CC)(CC)CC(=O)OCCCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,25,2.610833916,33.6,0.00000118,1.408,38.2,3.93930216,6
CCCCCCCCCCOC(=O)C[N+](CC)(CC)c1ccc(C=NCCN=Cc2ccc([N+](CC)(CC)CC(=O)OCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,25,2.229884705,39.9,0.00000081,2.076,32.1,3.510041521,6
CCCCCCCCCCOC(=O)C[N+](CC)(CC)c1ccc(C=NCCN=Cc2ccc([N+](CC)(CC)CC(=O)OCCCCCCCCCC)cc2)cc1.[Cl-].[Cl-],gemini cationic,25,2.549750892,37.6,0.00000105,1.582,34.25,3.730487056,6
CCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCCCCCC[n+]3cccc4cccc(OC(=O)CCCCCCCCCCC)c43)c12.[Br-].[Br-],gemini cationic,25,2,43,0.000000367,4.52,29,3.522878745,6
CCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCC[n+]3cccc4cccc(OC(=O)CCCCCCCCCCC)c43)c12.[Br-].[Br-],gemini cationic,25,1.698970004,41,0.000000388,4.28,31,3.494850022,6
CCCCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCCCCCC[n+]3cccc4cccc(OC(=O)CCCCCCCCCCCCC)c43)c12.[Br-].[Br-],gemini cationic,25,2.251811973,45,0.000000401,4.14,27,3.26760624,6
CCCCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCC[n+]3cccc4cccc(OC(=O)CCCCCCCCCCCCC)c43)c12.[Br-].[Br-],gemini cationic,25,1.795880017,43,0.00000044,3.77,29,3.838631998,6
CCCCCCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCCCCCC[n+]3cccc4cccc(OC(=O)CCCCCCCCCCCCCCC)c43)c12.[Br-].[Br-],gemini cationic,25,2.602059991,46,0.000000418,3.97,26,3.677780705,6
CCCCCCCCCCCCCCCCCC(=O)Oc1cccc2ccc[n+](CCCCCC[n+]3cccc4cccc(OC(=O)CCCCCCCCCCCCCCCCC)c43)c12.[Br-].[Br-],gemini cationic,25,2,46,0.000000513,3.24,26,2.657577319,6
CCCCCCCCCCCCCCCC[N+](C)(C)CC(O)CN1CCN(CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCC)CC1.[Cl-].[Cl-],gemini cationic,25,3.394694954,36.5,0.000001789,0.93,35.5,5.218,6
CCCCCCCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCCCCCCC)CC1.[Br-].[Br-],gemini cationic,25,2.619788758,38,0.000000776,2.1,34,4.89,6
CCCCCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCCCCC)CC1.[Br-].[Br-],gemini cationic,25,3.795880017,35,0.00000049,3.4,37,6.55,6
CCCCCCCCCCCC[N+]1(C)CC[N+](C)(CCCCCCCCCCCC)CC1.[Br-].[Br-],gemini cationic,25,2.698970004,36,0.000000558,3,36,4.85,6
CCCCCCCCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.65,26.4,0.00000177,1.01,45.6,4.494466659,6
CCCCCCCCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.61,29.6,0.00000208,0.88,42.4,4.238782566,6
CCCCCCCCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.58,31.5,0.00000211,0.86,40.5,4.147266601,7
CCCCCCCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.55,32.8,0.00000214,0.84,39.2,4.073845556,7
CCCCCCCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.52,33.9,0.00000217,0.82,38.1,4.007006379,7
CCCCCCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.47,28.3,0.0000019,0.95,43.7,4.198300409,7
CCCCCCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.43,33.9,0.00000216,0.84,38.1,3.919261038,7
CCCCCCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.4,35.2,0.00000219,0.82,36.77,3.84789991,7
CCCCCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.37,36.4,0.00000222,0.8,35.6,3.780286694,7
CCCCCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.34,37.5,0.00000225,0.78,34.5,3.716271472,7
CCCCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.29,30.3,0.00000203,0.89,41.7,3.91413639,7
CCCCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.22,39.2,0.00000227,0.78,32.8,3.549230393,7
CCCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.18,40.3,0.0000023,0.76,31.7,3.477011889,7
CCCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.15,41.4,0.00000233,0.74,30.6,3.415623046,7
CCCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.2,31.2,0.00000209,0.86,40.77,3.781075892,7
CCCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.16,40.1,0.00000228,0.78,31.9,3.464738919,7
CCCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.13,41.2,0.00000231,0.76,30.8,3.40297796,7
CCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.07,42.4,0.00000234,0.74,29.6,3.309536216,7
CCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.04,42.5,0.00000237,0.72,29.5,3.274040527,7
CCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.07,32.2,0.00000215,0.83,39.8,3.607703098,7
CCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3.07,41.9,0.00000232,0.76,30.1,3.324184578,7
CCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,3,43,0.00000235,0.74,28.97,3.223609606,7
CCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.95,44.2,0.00000238,0.72,27.8,3.141352198,7
CCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.92,45.3,0.00000241,0.7,26.67,3.082320574,7
CCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.95,33.3,0.00000222,0.8,38.7,3.441818024,7
CCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.91,44,0.00000236,0.74,27.97,3.107921873,7
CCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.88,45.2,0.00000239,0.72,26.8,3.046121873,7
CCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.84,46.4,0.00000242,0.7,25.6,2.975110304,7
CCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.81,47.5,0.00000245,0.68,24.5,2.917241341,7
CCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.87,34.2,0.00000228,0.77,37.8,3.325827963,7
CCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.83,45.6,0.0000024,0.72,26.4,2.98569854,7
CCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.79,46.7,0.00000243,0.7,25.3,2.917346028,7
CCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.72,48.9,0.00000249,0.66,23.1,2.792690584,7
CCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.79,35.1,0.00000234,0.74,36.9,3.211683546,7
CCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.75,47.8,0.00000244,0.7,24.2,2.850502132,7
CCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.71,48.9,0.00000247,0.68,23.1,2.783279171,7
CCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.68,50.1,0.00000259,0.66,21.9,2.722832127,7
CCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.65,51.2,0.00000253,0.64,20.8,2.668462277,7
CCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.67,50.1,0.00000248,0.68,21.9,2.714731939,7
CCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.64,51.1,0.00000251,0.66,20.9,2.660935561,7
CCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.61,52.3,0.00000254,0.64,19.7,2.603103903,7
CCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.58,53.4,0.00000257,0.62,19.9,2.548193878,7
CCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.58,52.1,0.00000252,0.66,18.6,2.577683057,7
CCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.53,53.2,0.00000255,0.64,18.8,2.502523787,7
CCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.49,55.5,0.00000261,0.6,18.1,2.41170332,7
CCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.54,39.4,0.00000253,0.65,32.6,2.830780871,7
CCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.49,53.9,0.00000256,0.64,16.5,2.446665934,7
CCCCn1cc[n+](COCCCOC[n+]2ccn(CCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.44,56.3,0.00000262,0.6,15.7,2.344174085,7
CCCCn1cc[n+](COCCOC[n+]2ccn(CCCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.41,57.4,0.00000265,0.58,14.6,2.291022814,7
CCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.45,42.6,0.00000259,0.62,16.9,2.661906314,7
CCCn1cc[n+](COCCCCOC[n+]2ccn(CCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.39,56.6,0.00000263,0.6,15.4,2.287878334,7
CCCn1cc[n+](COCCCOC[n+]2ccn(CCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.32,57.8,0.00000266,0.58,14.2,2.192690103,7
CCCn1cc[n+](COCCOC[n+]2ccn(CCC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.38,59.8,0.00000269,0.56,12.2,2.210699543,7
CCn1cc[n+](COCCCCCOC[n+]2ccn(CC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.33,56.6,0.00000264,0.6,15.4,2.228265158,8
CCn1cc[n+](COCCCCOC[n+]2ccn(CC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.3,57.7,0.00000267,0.58,14.3,2.175353697,8
CCn1cc[n+](COCCCOC[n+]2ccn(CC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.26,58.9,0.0000027,0.56,13.1,2.110788899,8
CCn1cc[n+](COCCOC[n+]2ccn(CC)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.23,60.1,0.00000271,0.54,11.9,2.055485492,8
Cn1cc[n+](COCCCCCCOC[n+]2ccn(C)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.29,47.1,0.00000273,0.56,24.9,2.394797094,8
Cn1cc[n+](COCCCCCOC[n+]2ccn(C)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.25,58.5,0.00000268,0.58,13.5,2.108389854,8
Cn1cc[n+](COCCCCOC[n+]2ccn(C)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.22,59.6,0.00000271,0.56,12.4,2.056257993,8
Cn1cc[n+](COCCCOC[n+]2ccn(C)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.18,60.8,0.00000274,0.54,11.2,1.99247986,8
Cn1cc[n+](COCCOC[n+]2ccn(C)c2)c1.[Cl-].[Cl-],gemini cationic,25,2.15,61.9,0.00000275,0.52,10.1,1.939806971,8
CCCCCCCCCCCCC(C[N+](C)(C)C)C(CCCCCCCCCCCC)C[N+](C)(C)C.[Br-].[Br-],gemini cationic,25,3.137868621,35.3,0.00000188,0.09,36.7,3.77,8
CCCCCCCCCC(=O)N[N+](C)(C)CCC[N+](C)(C)NC(=O)CCCCCCCCC.[Br-].[Br-],gemini cationic,25,2.450996738,33.2,0.00000178,0.93,38.8,3.03,8
CCCCCCCCCCCC(=O)N[N+](C)(C)CCC[N+](C)(C)NC(=O)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,2.630784143,34,0.00000202,0.82,38,3.15,8
CCCCCCCCCCCCCCCC(=O)N[N+](C)(C)CCC[N+](C)(C)NC(=O)CCCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,2.903089987,38.2,0.00000231,0.84,33.8,3.59,8
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,2.932185489,38,0.00000141,0.94,34,3.59,8
CCCCCCCCCCCC[N+](C)(C)CC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.0969,31.5,0.0000021,0.72,32,3.666867871,8
CCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,4.721246399,42.2,,,29.8,5.3,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,4.823908741,42,,,30,5.4,0
CCCCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,3.853871964,39,,,33,4.4,0
CCCCCCCCCCCCCC[N+](C)(C)CCC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,3.958607315,41.8,,,30.2,4.5,0
CCCCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,3.107905397,37,,,35,3.2,0
CCCCCCCCCC[N+](C)(C)CC(O)C[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],gemini cationic,25,2.494850022,36.5,,,35.5,2.9,0
CCCCCCCCCCCCCC[n+]1cccc(NC(=O)Nc2ccc[n+](CCCCCCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,4.809668302,36.2,,,35.77,,1
CCCCCCCCCCCC[n+]1cccc(NC(=O)Nc2ccc[n+](CCCCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,3.777283529,30.7,,,41.3,,1
CCCCCCCCCC[n+]1cccc(NC(=O)Nc2ccc[n+](CCCCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,3.072629637,33.5,,,38.47,,1
CCCCCCCC[n+]1cccc(NC(=O)Nc2ccc[n+](CCCCCCCC)c2)c1.[Br-].[Br-],gemini cationic,25,1.863279433,39.8,,,32.17,,1
CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC.[Br-].[Br-],gemini cationic,25,3.2291,,,,,,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,4.5686,,,,,,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,4.4815,,,,,,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCC.[Br-].[Br-],gemini cationic,25,3.1249,,,,,,1
CCCCCCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,4.4437,,,,,,1
CCCCCCCCCCCCCCC[N+]1(CCC#CCC[N+]2(CCCCCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],gemini cationic,25,3.8861,,,,,,1
CCCCCCCCCCCCCC[N+](C)(C)CC(O)CC(O)[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,4.0706,,,,,,1
CCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.0757,,,,,,1
CCCCCCCCCCCCCC[N+](C)(C)CCCCNC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.9208,,,,,,1
CCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.8697,,,,,,1
CCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.0555,,,,,,1
CCCCCCCCCCCCC[N+](C)(C)CCCCNC[N+](C)(C)CCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.4815,,,,,,1
CCCCCCCCCCCCC[N+](C)(C)CCCCO[N+](C)(C)CCCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.4202,,,,,,1
CCCCCCCCCCCCC[N+]1(CCC#CCC[N+]2(CCCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],gemini cationic,25,3.041,,,,,,1
CCCCCCCCCCCCC[N+]1(CCC#CCC[N+]2(CCCCCCCCCCCCC)CCCCC2)CCCCC1.[Br-].[Br-],gemini cationic,25,3.0506,,,,,,1
CCCCCCCCCCCC[N+](C)(C)CC(O)CC(O)[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.1549,,,,,,1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.9208,39.4,,,32.57,,1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.699,39.5,,,32.47,,1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.4318,41.5,,,30.47,,1
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],gemini cationic,25,3.2007,43,,,28.97,,1
